platform,gitRev,test,nsamples,cpuTime,realTime,branchInstructions,branchMisses,cacheMisses,cpuCycles,instructions,contextSwitches,cpuMigrations,pageFaults
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.590111e-01,4.590137e-01,312052150,1118706,7629,1779880850,3944015528,0,0,519
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.534952e-01,4.535154e-01,312042707,1116755,33498,1761436180,3943986582,1,0,519
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.541205e-01,4.541231e-01,312050444,1118634,32101,1766364833,3944009554,0,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.575841e-01,4.577809e-01,312093561,1121506,8353,1776555447,3944189284,8,0,517
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.562162e-01,4.562187e-01,312041112,1116270,30446,1770252950,3943976439,0,0,517
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.575031e-01,4.575118e-01,312041238,1117152,28375,1779977676,3943974787,1,0,517
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.517877e-01,4.517900e-01,312041000,1115795,26207,1758343274,3943958459,0,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.619108e-01,4.619200e-01,312041649,1119241,30116,1772416467,3943971824,1,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.621661e-01,4.621836e-01,312059093,1117177,32257,1762155925,3944059179,1,0,521
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.659346e-01,4.659669e-01,312056722,1120130,26612,1808833175,3944040817,3,0,519
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.528321e-01,4.528344e-01,312053070,1116711,5508,1757854822,3944041067,0,0,521
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.613616e-01,4.613641e-01,312052206,1116206,5224,1758009295,3944021435,0,0,521
